example_id	pair_id	condition	lexeme_id	source_form	source_cell	target_cell	target_features	target_form	analysis__root_id	analysis__root	analysis__root_orthographic	analysis__orthographic_root_group_id	analysis__root_length	analysis__binyan	analysis__root_binyan_key	analysis__structural_class	analysis__structural_signature	analysis__traditional_class	analysis__sc_strong	analysis__sc_final_he	analysis__sc_hollow_candidate	analysis__sc_initial_nun	analysis__sc_initial_yod_waw	analysis__sc_geminate	analysis__sc_guttural_containing	analysis__sc_quadriliteral	analysis__lemma_vocalized	analysis__lexeme_quality_tier	analysis__source_form_quality_tier	analysis__target_form_quality_tier	analysis__example_quality_tier	analysis__eligible_default	analysis__source_form_id	analysis__target_form_id	analysis__source_ids	analysis__lexeme_source_primary	analysis__target_is_syncretic	analysis__target_syncretism_group	analysis__target_same_form_past_cells	analysis__source_equals_target	analysis__target_form_length
PR:voc:LX-d91b907eb2:PST.3MSG>PST.3PL	LX-d91b907eb2:PST.3MSG>PST.3PL	voc	LX-d91b907eb2	חָלַף	PST.3MSG	PST.3PL	PST,3,PL	חָלְפוּ	RT-0d69da4b4b	חלפ	חלפ	RG-0d69da4b4b	3	PAAL	RT-0d69da4b4b|PAAL	guttural_containing	X.C.C		False	False	False	False	False	False	True	False	חָלַף	GOLD	GOLD	GOLD	GOLD	True	LX-d91b907eb2.PST.3MSG	LX-d91b907eb2.PST.3PL	heb_voc:23824|heb:23971|heb_voc:23823|heb:23973	unimorph_heb	False		PST.3PL	False	7
PR:unv:LX-d92be487e0:PST.3MSG>PST.1SG	LX-d92be487e0:PST.3MSG>PST.1SG	unv	LX-d92be487e0	ביצע	PST.3MSG	PST.1SG	PST,1,SG	ביצעתי	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.1SG	heb_voc:15143|heb:15304|heb_voc:15146|heb:15310	unimorph_heb	False		PST.1SG	False	6
PR:unv:LX-d92be487e0:PST.3MSG>PST.2MSG	LX-d92be487e0:PST.3MSG>PST.2MSG	unv	LX-d92be487e0	ביצע	PST.3MSG	PST.2MSG	PST,2,SG,MASC	ביצעת	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.2MSG	heb_voc:15143|heb:15304|heb_voc:15149|heb:15308	unimorph_heb	True	LX-d92be487e0:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-d92be487e0:PST.3MSG>PST.2FSG	LX-d92be487e0:PST.3MSG>PST.2FSG	unv	LX-d92be487e0	ביצע	PST.3MSG	PST.2FSG	PST,2,SG,FEM	ביצעת	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.2FSG	heb_voc:15143|heb:15304|heb_voc:15145|heb:15309	unimorph_heb	True	LX-d92be487e0:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-d92be487e0:PST.3MSG>PST.3FSG	LX-d92be487e0:PST.3MSG>PST.3FSG	unv	LX-d92be487e0	ביצע	PST.3MSG	PST.3FSG	PST,3,SG,FEM	ביצעה	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.3FSG	heb_voc:15143|heb:15304|heb_voc:15141|heb:15305	unimorph_heb	False		PST.3FSG	False	5
PR:unv:LX-d92be487e0:PST.3MSG>PST.1PL	LX-d92be487e0:PST.3MSG>PST.1PL	unv	LX-d92be487e0	ביצע	PST.3MSG	PST.1PL	PST,1,PL	ביצענו	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.1PL	heb_voc:15143|heb:15304|heb_voc:15144|heb:15307	unimorph_heb	False		PST.1PL	False	6
PR:unv:LX-d92be487e0:PST.3MSG>PST.2MPL	LX-d92be487e0:PST.3MSG>PST.2MPL	unv	LX-d92be487e0	ביצע	PST.3MSG	PST.2MPL	PST,2,PL,MASC	ביצעתם	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.2MPL	heb_voc:15143|heb:15304|heb_voc:15147|heb:15311	unimorph_heb	False		PST.2MPL	False	6
PR:unv:LX-d92be487e0:PST.3MSG>PST.2FPL	LX-d92be487e0:PST.3MSG>PST.2FPL	unv	LX-d92be487e0	ביצע	PST.3MSG	PST.2FPL	PST,2,PL,FEM	ביצעתן	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.2FPL	heb_voc:15143|heb:15304|heb_voc:15148|heb:15312	unimorph_heb	False		PST.2FPL	False	6
PR:unv:LX-d92be487e0:PST.3MSG>PST.3PL	LX-d92be487e0:PST.3MSG>PST.3PL	unv	LX-d92be487e0	ביצע	PST.3MSG	PST.3PL	PST,3,PL	ביצעו	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.3PL	heb_voc:15143|heb:15304|heb_voc:15142|heb:15306	unimorph_heb	False		PST.3PL	False	5
PR:voc:LX-d92be487e0:PST.3MSG>PST.1SG	LX-d92be487e0:PST.3MSG>PST.1SG	voc	LX-d92be487e0	בִּצֵּעַ	PST.3MSG	PST.1SG	PST,1,SG	בִּצַּעְתִּי	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.1SG	heb_voc:15143|heb:15304|heb_voc:15146|heb:15310	unimorph_heb	False		PST.1SG	False	12
PR:voc:LX-d92be487e0:PST.3MSG>PST.2MSG	LX-d92be487e0:PST.3MSG>PST.2MSG	voc	LX-d92be487e0	בִּצֵּעַ	PST.3MSG	PST.2MSG	PST,2,SG,MASC	בִּצַּעְתָּ	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.2MSG	heb_voc:15143|heb:15304|heb_voc:15149|heb:15308	unimorph_heb	False		PST.2MSG	False	11
PR:voc:LX-d92be487e0:PST.3MSG>PST.2FSG	LX-d92be487e0:PST.3MSG>PST.2FSG	voc	LX-d92be487e0	בִּצֵּעַ	PST.3MSG	PST.2FSG	PST,2,SG,FEM	בִּצַּעְתְּ	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.2FSG	heb_voc:15143|heb:15304|heb_voc:15145|heb:15309	unimorph_heb	False		PST.2FSG	False	11
PR:voc:LX-d92be487e0:PST.3MSG>PST.3FSG	LX-d92be487e0:PST.3MSG>PST.3FSG	voc	LX-d92be487e0	בִּצֵּעַ	PST.3MSG	PST.3FSG	PST,3,SG,FEM	בִּצְּעָה	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.3FSG	heb_voc:15143|heb:15304|heb_voc:15141|heb:15305	unimorph_heb	False		PST.3FSG	False	9
PR:voc:LX-d92be487e0:PST.3MSG>PST.1PL	LX-d92be487e0:PST.3MSG>PST.1PL	voc	LX-d92be487e0	בִּצֵּעַ	PST.3MSG	PST.1PL	PST,1,PL	בִּצַּעְנוּ	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.1PL	heb_voc:15143|heb:15304|heb_voc:15144|heb:15307	unimorph_heb	False		PST.1PL	False	11
PR:voc:LX-d92be487e0:PST.3MSG>PST.2MPL	LX-d92be487e0:PST.3MSG>PST.2MPL	voc	LX-d92be487e0	בִּצֵּעַ	PST.3MSG	PST.2MPL	PST,2,PL,MASC	בִּצַּעְתֶּם	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.2MPL	heb_voc:15143|heb:15304|heb_voc:15147|heb:15311	unimorph_heb	False		PST.2MPL	False	12
PR:voc:LX-d92be487e0:PST.3MSG>PST.2FPL	LX-d92be487e0:PST.3MSG>PST.2FPL	voc	LX-d92be487e0	בִּצֵּעַ	PST.3MSG	PST.2FPL	PST,2,PL,FEM	בִּצַּעְתֶּן	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.2FPL	heb_voc:15143|heb:15304|heb_voc:15148|heb:15312	unimorph_heb	False		PST.2FPL	False	12
PR:voc:LX-d92be487e0:PST.3MSG>PST.3PL	LX-d92be487e0:PST.3MSG>PST.3PL	voc	LX-d92be487e0	בִּצֵּעַ	PST.3MSG	PST.3PL	PST,3,PL	בִּצְּעוּ	RT-f02a88ab37	בצע	בצע	RG-f02a88ab37	3	PIEL	RT-f02a88ab37|PIEL	guttural_containing	C.C.E	SHLEMIM	False	False	False	False	False	False	True	False	בִּצֵּעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d92be487e0.PST.3MSG	LX-d92be487e0.PST.3PL	heb_voc:15143|heb:15304|heb_voc:15142|heb:15306	unimorph_heb	False		PST.3PL	False	9
PR:unv:LX-d931a00a27:PST.3MSG>PST.1SG	LX-d931a00a27:PST.3MSG>PST.1SG	unv	LX-d931a00a27	הפריע	PST.3MSG	PST.1SG	PST,1,SG	הפרעתי	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.1SG	heb_voc:17832|heb:19374|heb_voc:17837|heb:19385	unimorph_heb	False		PST.1SG	False	6
PR:unv:LX-d931a00a27:PST.3MSG>PST.2MSG	LX-d931a00a27:PST.3MSG>PST.2MSG	unv	LX-d931a00a27	הפריע	PST.3MSG	PST.2MSG	PST,2,SG,MASC	הפרעת	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.2MSG	heb_voc:17832|heb:19374|heb_voc:17840|heb:19383	unimorph_heb	True	LX-d931a00a27:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-d931a00a27:PST.3MSG>PST.2FSG	LX-d931a00a27:PST.3MSG>PST.2FSG	unv	LX-d931a00a27	הפריע	PST.3MSG	PST.2FSG	PST,2,SG,FEM	הפרעת	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.2FSG	heb_voc:17832|heb:19374|heb_voc:17836|heb:19384	unimorph_heb	True	LX-d931a00a27:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-d931a00a27:PST.3MSG>PST.3FSG	LX-d931a00a27:PST.3MSG>PST.3FSG	unv	LX-d931a00a27	הפריע	PST.3MSG	PST.3FSG	PST,3,SG,FEM	הפריעה	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.3FSG	heb_voc:17832|heb:19374|heb_voc:17833|heb:19375	unimorph_heb	False		PST.3FSG	False	6
PR:unv:LX-d931a00a27:PST.3MSG>PST.1PL	LX-d931a00a27:PST.3MSG>PST.1PL	unv	LX-d931a00a27	הפריע	PST.3MSG	PST.1PL	PST,1,PL	הפרענו	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.1PL	heb_voc:17832|heb:19374|heb_voc:17835|heb:19382	unimorph_heb	False		PST.1PL	False	6
PR:unv:LX-d931a00a27:PST.3MSG>PST.2MPL	LX-d931a00a27:PST.3MSG>PST.2MPL	unv	LX-d931a00a27	הפריע	PST.3MSG	PST.2MPL	PST,2,PL,MASC	הפרעתם	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.2MPL	heb_voc:17832|heb:19374|heb_voc:17838|heb:19386	unimorph_heb	False		PST.2MPL	False	6
PR:unv:LX-d931a00a27:PST.3MSG>PST.2FPL	LX-d931a00a27:PST.3MSG>PST.2FPL	unv	LX-d931a00a27	הפריע	PST.3MSG	PST.2FPL	PST,2,PL,FEM	הפרעתן	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.2FPL	heb_voc:17832|heb:19374|heb_voc:17839|heb:19387	unimorph_heb	False		PST.2FPL	False	6
PR:unv:LX-d931a00a27:PST.3MSG>PST.3PL	LX-d931a00a27:PST.3MSG>PST.3PL	unv	LX-d931a00a27	הפריע	PST.3MSG	PST.3PL	PST,3,PL	הפריעו	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.3PL	heb_voc:17832|heb:19374|heb_voc:17834|heb:19376	unimorph_heb	True	LX-d931a00a27:U2	PST.3PL	False	6
PR:voc:LX-d931a00a27:PST.3MSG>PST.1SG	LX-d931a00a27:PST.3MSG>PST.1SG	voc	LX-d931a00a27	הִפְרִיעַ	PST.3MSG	PST.1SG	PST,1,SG	הִפְרַעְתִּי	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.1SG	heb_voc:17832|heb:19374|heb_voc:17837|heb:19385	unimorph_heb	False		PST.1SG	False	12
PR:voc:LX-d931a00a27:PST.3MSG>PST.2MSG	LX-d931a00a27:PST.3MSG>PST.2MSG	voc	LX-d931a00a27	הִפְרִיעַ	PST.3MSG	PST.2MSG	PST,2,SG,MASC	הִפְרַעְתָּ	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.2MSG	heb_voc:17832|heb:19374|heb_voc:17840|heb:19383	unimorph_heb	False		PST.2MSG	False	11
PR:voc:LX-d931a00a27:PST.3MSG>PST.2FSG	LX-d931a00a27:PST.3MSG>PST.2FSG	voc	LX-d931a00a27	הִפְרִיעַ	PST.3MSG	PST.2FSG	PST,2,SG,FEM	הִפְרַעְתְּ	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.2FSG	heb_voc:17832|heb:19374|heb_voc:17836|heb:19384	unimorph_heb	False		PST.2FSG	False	11
PR:voc:LX-d931a00a27:PST.3MSG>PST.3FSG	LX-d931a00a27:PST.3MSG>PST.3FSG	voc	LX-d931a00a27	הִפְרִיעַ	PST.3MSG	PST.3FSG	PST,3,SG,FEM	הִפְרִיעָה	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.3FSG	heb_voc:17832|heb:19374|heb_voc:17833|heb:19375	unimorph_heb	False		PST.3FSG	False	10
PR:voc:LX-d931a00a27:PST.3MSG>PST.1PL	LX-d931a00a27:PST.3MSG>PST.1PL	voc	LX-d931a00a27	הִפְרִיעַ	PST.3MSG	PST.1PL	PST,1,PL	הִפְרַעְנוּ	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.1PL	heb_voc:17832|heb:19374|heb_voc:17835|heb:19382	unimorph_heb	False		PST.1PL	False	11
PR:voc:LX-d931a00a27:PST.3MSG>PST.2MPL	LX-d931a00a27:PST.3MSG>PST.2MPL	voc	LX-d931a00a27	הִפְרִיעַ	PST.3MSG	PST.2MPL	PST,2,PL,MASC	הִפְרַעְתֶּם	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.2MPL	heb_voc:17832|heb:19374|heb_voc:17838|heb:19386	unimorph_heb	False		PST.2MPL	False	12
PR:voc:LX-d931a00a27:PST.3MSG>PST.2FPL	LX-d931a00a27:PST.3MSG>PST.2FPL	voc	LX-d931a00a27	הִפְרִיעַ	PST.3MSG	PST.2FPL	PST,2,PL,FEM	הִפְרַעְתֶּן	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.2FPL	heb_voc:17832|heb:19374|heb_voc:17839|heb:19387	unimorph_heb	False		PST.2FPL	False	12
PR:voc:LX-d931a00a27:PST.3MSG>PST.3PL	LX-d931a00a27:PST.3MSG>PST.3PL	voc	LX-d931a00a27	הִפְרִיעַ	PST.3MSG	PST.3PL	PST,3,PL	הִפְרִיעוּ	RT-76517d5ca5	פרע	פרע	RG-76517d5ca5	3	HIFIL	RT-76517d5ca5|HIFIL	guttural_containing	C.R.E		False	False	False	False	False	False	True	False	הִפְרִיעַ	SILVER	SILVER	SILVER	SILVER	True	LX-d931a00a27.PST.3MSG	LX-d931a00a27.PST.3PL	heb_voc:17832|heb:19374|heb_voc:17834|heb:19376	unimorph_heb	False		PST.3PL	False	10
PR:unv:LX-d97045723d:PST.3MSG>PST.1SG	LX-d97045723d:PST.3MSG>PST.1SG	unv	LX-d97045723d	משל	PST.3MSG	PST.1SG	PST,1,SG	משלתי	RT-aabf20e46d	משׁל	משל	RG-2a554a75d1	3	PAAL	RT-aabf20e46d|PAAL	strong	C.C.C		True	False	False	False	False	False	False	False	מָשַׁל	SILVER	SILVER	SILVER	SILVER	True	LX-d97045723d.PST.3MSG	LX-d97045723d.PST.1SG	heb_voc:25865|heb:25886|heb_voc:25868|heb:25894	unimorph_heb	False		PST.1SG	False	5
PR:unv:LX-d97045723d:PST.3MSG>PST.2MSG	LX-d97045723d:PST.3MSG>PST.2MSG	unv	LX-d97045723d	משל	PST.3MSG	PST.2MSG	PST,2,SG,MASC	משלת	RT-aabf20e46d	משׁל	משל	RG-2a554a75d1	3	PAAL	RT-aabf20e46d|PAAL	strong	C.C.C		True	False	False	False	False	False	False	False	מָשַׁל	SILVER	SILVER	SILVER	SILVER	True	LX-d97045723d.PST.3MSG	LX-d97045723d.PST.2MSG	heb_voc:25865|heb:25886|heb_voc:25869|heb:25892	unimorph_heb	True	LX-d97045723d:U1	PST.2MSG|PST.2FSG	False	4
PR:unv:LX-d97045723d:PST.3MSG>PST.2FSG	LX-d97045723d:PST.3MSG>PST.2FSG	unv	LX-d97045723d	משל	PST.3MSG	PST.2FSG	PST,2,SG,FEM	משלת	RT-aabf20e46d	משׁל	משל	RG-2a554a75d1	3	PAAL	RT-aabf20e46d|PAAL	strong	C.C.C		True	False	False	False	False	False	False	False	מָשַׁל	SILVER	SILVER	SILVER	SILVER	True	LX-d97045723d.PST.3MSG	LX-d97045723d.PST.2FSG	heb_voc:25865|heb:25886|heb_voc:25867|heb:25893	unimorph_heb	True	LX-d97045723d:U1	PST.2MSG|PST.2FSG	False	4
PR:unv:LX-d97045723d:PST.3MSG>PST.3FSG	LX-d97045723d:PST.3MSG>PST.3FSG	unv	LX-d97045723d	משל	PST.3MSG	PST.3FSG	PST,3,SG,FEM	משלה	RT-aabf20e46d	משׁל	משל	RG-2a554a75d1	3	PAAL	RT-aabf20e46d|PAAL	strong	C.C.C		True	False	False	False	False	False	False	False	מָשַׁל	SILVER	SILVER	SILVER	SILVER	True	LX-d97045723d.PST.3MSG	LX-d97045723d.PST.3FSG	heb_voc:25865|heb:25886|heb_voc:25863|heb:25887	unimorph_heb	False		PST.3FSG	False	4
PR:unv:LX-d97045723d:PST.3MSG>PST.1PL	LX-d97045723d:PST.3MSG>PST.1PL	unv	LX-d97045723d	משל	PST.3MSG	PST.1PL	PST,1,PL	משלנו	RT-aabf20e46d	משׁל	משל	RG-2a554a75d1	3	PAAL	RT-aabf20e46d|PAAL	strong	C.C.C		True	False	False	False	False	False	False	False	מָשַׁל	SILVER	SILVER	SILVER	SILVER	True	LX-d97045723d.PST.3MSG	LX-d97045723d.PST.1PL	heb_voc:25865|heb:25886|heb_voc:25866|heb:25891	unimorph_heb	False		PST.1PL	False	5
PR:unv:LX-d97045723d:PST.3MSG>PST.2MPL	LX-d97045723d:PST.3MSG>PST.2MPL	unv	LX-d97045723d	משל	PST.3MSG	PST.2MPL	PST,2,PL,MASC	משלתם	RT-aabf20e46d	משׁל	משל	RG-2a554a75d1	3	PAAL	RT-aabf20e46d|PAAL	strong	C.C.C		True	False	False	False	False	False	False	False	מָשַׁל	SILVER	SILVER	SILVER	SILVER	True	LX-d97045723d.PST.3MSG	LX-d97045723d.PST.2MPL	heb_voc:25865|heb:25886|heb_voc:25856|heb:25895	unimorph_heb	False		PST.2MPL	False	5
PR:unv:LX-d97045723d:PST.3MSG>PST.2FPL	LX-d97045723d:PST.3MSG>PST.2FPL	unv	LX-d97045723d	משל	PST.3MSG	PST.2FPL	PST,2,PL,FEM	משלתן	RT-aabf20e46d	משׁל	משל	RG-2a554a75d1	3	PAAL	RT-aabf20e46d|PAAL	strong	C.C.C		True	False	False	False	False	False	False	False	מָשַׁל	SILVER	SILVER	SILVER	SILVER	True	LX-d97045723d.PST.3MSG	LX-d97045723d.PST.2FPL	heb_voc:25865|heb:25886|heb_voc:25857|heb:25896	unimorph_heb	False		PST.2FPL	False	5
PR:unv:LX-d97045723d:PST.3MSG>PST.3PL	LX-d97045723d:PST.3MSG>PST.3PL	unv	LX-d97045723d	משל	PST.3MSG	PST.3PL	PST,3,PL	משלו	RT-aabf20e46d	משׁל	משל	RG-2a554a75d1	3	PAAL	RT-aabf20e46d|PAAL	strong	C.C.C		True	False	False	False	False	False	False	False	מָשַׁל	SILVER	SILVER	SILVER	SILVER	True	LX-d97045723d.PST.3MSG	LX-d97045723d.PST.3PL	heb_voc:25865|heb:25886|heb_voc:25864|heb:25888	unimorph_heb	True	LX-d97045723d:U2	PST.3PL	False	4
PR:voc:LX-d97045723d:PST.3MSG>PST.1SG	LX-d97045723d:PST.3MSG>PST.1SG	voc	LX-d97045723d	מָשַׁל	PST.3MSG	PST.1SG	PST,1,SG	מָשַׁלְתִּי	RT-aabf20e46d	משׁל	משל	RG-2a554a75d1	3	PAAL	RT-aabf20e46d|PAAL	strong	C.C.C		True	False	False	False	False	False	False	False	מָשַׁל	SILVER	SILVER	SILVER	SILVER	True	LX-d97045723d.PST.3MSG	LX-d97045723d.PST.1SG	heb_voc:25865|heb:25886|heb_voc:25868|heb:25894	unimorph_heb	False		PST.1SG	False	11
